Date,ExchangeRate,HeadlineInflation,FuelPrice(Diesel),Beans,Carrot,Cabbage,Tomato,Brinjal,Pumpkin,Snake gourd,Green Chilli,Red Onion (Local),Potato (Local),Red Dhal,Banana (Sour),Papaw,EconIndex
2025-03-27,296.4517,191.6,286.0,400.0,600.0,280.0,200.0,300.0,130.0,320.0,500.0,150.0,265.0,260.0,100.0,140.0,0.05013414882655487
2025-03-28,296.3472,191.6,286.0,450.0,550.0,250.0,200.0,300.0,130.0,300.0,500.0,150.0,270.0,260.0,100.0,140.0,0.04990509731416598
2025-03-29,296.3472,191.6,286.0,450.0,550.0,250.0,200.0,300.0,130.0,300.0,500.0,150.0,270.0,260.0,100.0,140.0,0.04990509731416598
2025-03-30,296.3472,191.6,286.0,450.0,550.0,250.0,200.0,300.0,130.0,300.0,500.0,150.0,270.0,260.0,100.0,140.0,0.04990509731416598
2025-03-31,296.3472,191.6,286.0,450.0,550.0,250.0,200.0,300.0,130.0,300.0,500.0,150.0,270.0,260.0,100.0,140.0,0.04990509731416598
2025-04-01,296.3198,191.6,286.0,600.0,500.0,200.0,250.0,500.0,160.0,300.0,400.0,195.0,290.0,260.0,100.0,140.0,0.049845039788429746
2025-04-02,296.1931,191.6,286.0,500.0,500.0,200.0,250.0,500.0,160.0,250.0,500.0,230.0,290.0,260.0,100.0,140.0,0.049567328528911214
2025-04-03,296.0638,191.6,286.0,450.0,400.0,180.0,300.0,500.0,160.0,250.0,650.0,230.0,290.0,260.0,100.0,140.0,0.049283918380089387
2025-04-04,296.8985,191.6,286.0,400.0,450.0,180.0,300.0,500.0,160.0,250.0,650.0,270.0,293.0,260.0,100.0,100.0,0.05111348103454871
2025-04-05,296.8985,191.6,286.0,400.0,450.0,180.0,300.0,500.0,160.0,250.0,650.0,270.0,293.0,260.0,100.0,100.0,0.05111348103454871
2025-04-06,296.8985,191.6,286.0,400.0,450.0,180.0,300.0,500.0,160.0,250.0,650.0,270.0,293.0,260.0,100.0,100.0,0.05111348103454871
2025-04-07,296.7552,191.6,286.0,400.0,350.0,200.0,300.0,500.0,160.0,300.0,650.0,257.0,293.0,260.0,100.0,100.0,0.05079938455870847
2025-04-08,297.5237,191.6,286.0,450.0,350.0,200.0,450.0,500.0,160.0,300.0,650.0,273.0,280.0,260.0,100.0,100.0,0.05248384472398021
2025-04-09,298.6051,191.6,286.0,500.0,350.0,150.0,500.0,500.0,160.0,300.0,500.0,273.0,280.0,260.0,100.0,100.0,0.05485414429811741
2025-04-10,301.2049,191.6,286.0,600.0,300.0,200.0,600.0,500.0,200.0,300.0,500.0,277.0,280.0,260.0,100.0,100.0,0.06055259522547379
2025-04-11,298.8721,191.6,286.0,600.0,400.0,200.0,600.0,500.0,200.0,300.0,600.0,300.0,285.0,260.0,150.0,100.0,0.05543937639197294
2025-04-12,298.8721,191.6,286.0,600.0,400.0,200.0,600.0,500.0,200.0,300.0,600.0,300.0,285.0,260.0,150.0,100.0,0.05543937639197294
2025-04-13,298.8721,191.6,286.0,600.0,400.0,200.0,600.0,500.0,200.0,300.0,600.0,300.0,285.0,260.0,150.0,100.0,0.05543937639197294
2025-04-14,298.8721,191.6,286.0,600.0,400.0,200.0,600.0,500.0,200.0,300.0,600.0,300.0,285.0,260.0,150.0,100.0,0.05543937639197294
2025-04-15,298.8721,191.6,286.0,600.0,400.0,200.0,600.0,500.0,200.0,300.0,600.0,300.0,285.0,260.0,150.0,100.0,0.05543937639197294
2025-04-16,298.138,191.6,286.0,400.0,400.0,200.0,500.0,450.0,180.0,300.0,500.0,300.0,300.0,260.0,100.0,100.0,0.053830316915946586
2025-04-17,298.6186,191.6,286.0,400.0,450.0,200.0,450.0,450.0,180.0,300.0,550.0,300.0,297.0,260.0,100.0,100.0,0.05488373468488583
2025-04-18,298.6186,191.6,286.0,400.0,450.0,200.0,450.0,450.0,180.0,300.0,550.0,300.0,297.0,260.0,100.0,100.0,0.05488373468488583
2025-04-19,298.6186,191.6,286.0,400.0,450.0,200.0,450.0,450.0,180.0,300.0,550.0,300.0,297.0,260.0,100.0,100.0,0.05488373468488583
2025-04-20,298.6186,191.6,286.0,400.0,450.0,200.0,450.0,450.0,180.0,300.0,550.0,300.0,297.0,260.0,100.0,100.0,0.05488373468488583
2025-04-21,299.0786,191.6,286.0,400.0,350.0,200.0,400.0,400.0,160.0,250.0,500.0,275.0,297.0,260.0,100.0,100.0,0.055891999715497465
2025-04-22,299.2328,191.6,286.0,400.0,450.0,250.0,550.0,350.0,180.0,300.0,350.0,265.0,293.0,260.0,100.0,100.0,0.05622998768880222
2025-04-23,299.7194,191.6,286.0,400.0,450.0,250.0,550.0,350.0,180.0,300.0,350.0,265.0,293.0,260.0,100.0,100.0,0.057296556740749405
